States,District,Transaction_Year,Quarters,registeredUsers
mizoram,lunglei,2018,4,2391
mizoram,kolasib,2018,4,1393
mizoram,lawngtlai,2018,4,1254
mizoram,champhai,2018,4,1001
mizoram,serchhip,2018,4,857
mizoram,mamit,2018,4,835
mizoram,saiha,2018,4,503
mizoram,aizawl,2019,1,13422
mizoram,lunglei,2019,1,2910
mizoram,kolasib,2019,1,1730
mizoram,lawngtlai,2019,1,1648
mizoram,champhai,2019,1,1179
mizoram,mamit,2019,1,1096
mizoram,serchhip,2019,1,1047
mizoram,saiha,2019,1,638
mizoram,aizawl,2019,2,15934
mizoram,lunglei,2019,2,3575
mizoram,lawngtlai,2019,2,2133
mizoram,kolasib,2019,2,2120
mizoram,champhai,2019,2,1429
mizoram,mamit,2019,2,1428
mizoram,serchhip,2019,2,1295
mizoram,saiha,2019,2,782
mizoram,aizawl,2019,3,18992
mizoram,lunglei,2019,3,4197
mizoram,lawngtlai,2019,3,2647
mizoram,kolasib,2019,3,2497
mizoram,champhai,2019,3,1733
mizoram,mamit,2019,3,1655
mizoram,serchhip,2019,3,1512
mizoram,saiha,2019,3,901
mizoram,aizawl,2019,4,21865
mizoram,lunglei,2019,4,4926
mizoram,lawngtlai,2019,4,3255
mizoram,kolasib,2019,4,2929
mizoram,champhai,2019,4,2067
mizoram,mamit,2019,4,1996
mizoram,serchhip,2019,4,1735
mizoram,saiha,2019,4,1036
mizoram,aizawl,2020,1,25253
mizoram,lunglei,2020,1,5778
mizoram,lawngtlai,2020,1,3996
mizoram,kolasib,2020,1,3360
mizoram,champhai,2020,1,2448
mizoram,mamit,2020,1,2379
mizoram,serchhip,2020,1,1992
mizoram,saiha,2020,1,1293
mizoram,aizawl,2020,2,29637
mizoram,lunglei,2020,2,7006
mizoram,lawngtlai,2020,2,4977
mizoram,kolasib,2020,2,4022
mizoram,champhai,2020,2,3052
mizoram,mamit,2020,2,2911
mizoram,serchhip,2020,2,2379
mizoram,saiha,2020,2,1590
mizoram,aizawl,2020,3,36225
mizoram,lunglei,2020,3,8442
mizoram,lawngtlai,2020,3,6412
mizoram,kolasib,2020,3,4923
mizoram,champhai,2020,3,3883
mizoram,mamit,2020,3,3597
mizoram,serchhip,2020,3,2871
mizoram,saiha,2020,3,1962
mizoram,aizawl,2020,4,41500
mizoram,lunglei,2020,4,9794
mizoram,lawngtlai,2020,4,7618
mizoram,kolasib,2020,4,5599
mizoram,champhai,2020,4,4550
mizoram,mamit,2020,4,4083
mizoram,serchhip,2020,4,3313
mizoram,saiha,2020,4,2274
mizoram,aizawl,2021,1,45103
mizoram,lunglei,2021,1,10638
mizoram,lawngtlai,2021,1,8386
mizoram,kolasib,2021,1,6120
mizoram,champhai,2021,1,4968
mizoram,mamit,2021,1,4467
mizoram,serchhip,2021,1,3582
mizoram,saiha,2021,1,2486
mizoram,aizawl,2021,2,48525
mizoram,lunglei,2021,2,11491
mizoram,lawngtlai,2021,2,9096
mizoram,kolasib,2021,2,6624
mizoram,champhai,2021,2,5366
mizoram,mamit,2021,2,4882
mizoram,serchhip,2021,2,3884
mizoram,saiha,2021,2,2684
mizoram,aizawl,2021,3,52313
mizoram,lunglei,2021,3,12614
mizoram,lawngtlai,2021,3,9954
mizoram,kolasib,2021,3,7229
mizoram,champhai,2021,3,5935
mizoram,mamit,2021,3,5392
mizoram,serchhip,2021,3,4255
mizoram,saiha,2021,3,2955
mizoram,aizawl,2021,4,56005
mizoram,lunglei,2021,4,13668
mizoram,lawngtlai,2021,4,10738
mizoram,kolasib,2021,4,7850
mizoram,champhai,2021,4,6447
mizoram,mamit,2021,4,5887
mizoram,serchhip,2021,4,4614
mizoram,saiha,2021,4,3196
mizoram,aizawl,2022,1,59433
mizoram,lunglei,2022,1,14538
mizoram,lawngtlai,2022,1,11459
mizoram,kolasib,2022,1,8375
mizoram,champhai,2022,1,6875
mizoram,mamit,2022,1,6299
mizoram,serchhip,2022,1,4906
mizoram,saiha,2022,1,3410
mizoram,aizawl,2022,2,62605
mizoram,lunglei,2022,2,15302
mizoram,lawngtlai,2022,2,12114
mizoram,kolasib,2022,2,8872
mizoram,champhai,2022,2,7233
mizoram,mamit,2022,2,6641
mizoram,serchhip,2022,2,5170
mizoram,saiha,2022,2,3598
mizoram,aizawl,2022,3,65940
mizoram,lunglei,2022,3,16062
mizoram,lawngtlai,2022,3,12771
mizoram,kolasib,2022,3,9300
mizoram,champhai,2022,3,7576
mizoram,mamit,2022,3,6931
mizoram,serchhip,2022,3,5390
mizoram,saiha,2022,3,3765
mizoram,aizawl,2022,4,68925
mizoram,lunglei,2022,4,16676
mizoram,lawngtlai,2022,4,13303
mizoram,kolasib,2022,4,9602
mizoram,champhai,2022,4,7814
mizoram,mamit,2022,4,7086
mizoram,serchhip,2022,4,5551
mizoram,saiha,2022,4,3913
nagaland,dimapur,2018,1,8249
nagaland,kohima,2018,1,3036
nagaland,mokokchung,2018,1,1043
nagaland,mon,2018,1,525
nagaland,phek,2018,1,487
nagaland,wokha,2018,1,465
nagaland,zunheboto,2018,1,385
nagaland,tuensang,2018,1,377
nagaland,peren,2018,1,218
nagaland,kiphire,2018,1,168
nagaland,dimapur,2018,2,12093
nagaland,kohima,2018,2,4395
nagaland,mokokchung,2018,2,1616
nagaland,mon,2018,2,892
nagaland,phek,2018,2,736
nagaland,wokha,2018,2,703
nagaland,tuensang,2018,2,594
nagaland,zunheboto,2018,2,593
nagaland,peren,2018,2,358
nagaland,kiphire,2018,2,258
nagaland,dimapur,2018,3,17039
nagaland,kohima,2018,3,6298
nagaland,mokokchung,2018,3,2313
nagaland,mon,2018,3,1287
nagaland,phek,2018,3,1083
nagaland,wokha,2018,3,1017
nagaland,tuensang,2018,3,934
nagaland,zunheboto,2018,3,821
nagaland,peren,2018,3,526
nagaland,kiphire,2018,3,465
nagaland,dimapur,2018,4,22603
nagaland,kohima,2018,4,8583
nagaland,mokokchung,2018,4,2986
nagaland,mon,2018,4,1884
nagaland,phek,2018,4,1419
nagaland,wokha,2018,4,1391
nagaland,tuensang,2018,4,1261
nagaland,zunheboto,2018,4,1099
nagaland,peren,2018,4,710
nagaland,kiphire,2018,4,661
nagaland,dimapur,2019,1,28091
nagaland,kohima,2019,1,10747
nagaland,mokokchung,2019,1,3721
nagaland,mon,2019,1,2458
nagaland,wokha,2019,1,1830
nagaland,phek,2019,1,1727
nagaland,tuensang,2019,1,1678
nagaland,zunheboto,2019,1,1374
nagaland,peren,2019,1,884
nagaland,kiphire,2019,1,862
nagaland,dimapur,2019,2,34567
nagaland,kohima,2019,2,13108
nagaland,mokokchung,2019,2,4655
nagaland,mon,2019,2,3210
nagaland,wokha,2019,2,2411
nagaland,tuensang,2019,2,2152
nagaland,phek,2019,2,2143
nagaland,zunheboto,2019,2,1680
nagaland,peren,2019,2,1148
nagaland,kiphire,2019,2,1084
nagaland,dimapur,2019,3,41036
nagaland,kohima,2019,3,15677
nagaland,mokokchung,2019,3,5593
nagaland,mon,2019,3,3976
nagaland,wokha,2019,3,2961
nagaland,phek,2019,3,2642
nagaland,tuensang,2019,3,2599
nagaland,zunheboto,2019,3,2058
nagaland,peren,2019,3,1377
nagaland,kiphire,2019,3,1251
nagaland,dimapur,2019,4,47000
nagaland,kohima,2019,4,18232
nagaland,mokokchung,2019,4,6606
nagaland,mon,2019,4,4863
nagaland,wokha,2019,4,3540
nagaland,phek,2019,4,3109
nagaland,tuensang,2019,4,3081
nagaland,zunheboto,2019,4,2475
nagaland,peren,2019,4,1623
nagaland,kiphire,2019,4,1460
nagaland,dimapur,2020,1,53696
nagaland,kohima,2020,1,20644
nagaland,mokokchung,2020,1,7626
nagaland,mon,2020,1,5747
nagaland,wokha,2020,1,4118
nagaland,phek,2020,1,3637
nagaland,tuensang,2020,1,3634
nagaland,zunheboto,2020,1,2898
nagaland,peren,2020,1,1899
nagaland,kiphire,2020,1,1814
nagaland,dimapur,2020,2,63398
nagaland,kohima,2020,2,24236
nagaland,mokokchung,2020,2,9559
nagaland,mon,2020,2,7917
nagaland,wokha,2020,2,5296
nagaland,tuensang,2020,2,4779
nagaland,phek,2020,2,4535
nagaland,zunheboto,2020,2,3647
nagaland,peren,2020,2,2534
nagaland,kiphire,2020,2,2423
nagaland,dimapur,2020,3,79061
nagaland,kohima,2020,3,31483
nagaland,mon,2020,3,13591
nagaland,mokokchung,2020,3,13155
nagaland,wokha,2020,3,7980
nagaland,tuensang,2020,3,7220
nagaland,phek,2020,3,6151
nagaland,zunheboto,2020,3,4942
nagaland,peren,2020,3,3486
nagaland,kiphire,2020,3,3306
nagaland,dimapur,2020,4,87807
nagaland,kohima,2020,4,34872
nagaland,mon,2020,4,14932
nagaland,mokokchung,2020,4,14511
nagaland,wokha,2020,4,8821
nagaland,tuensang,2020,4,8177
nagaland,phek,2020,4,6888
nagaland,zunheboto,2020,4,5541
nagaland,peren,2020,4,3919
nagaland,kiphire,2020,4,3629
nagaland,dimapur,2021,1,94968
nagaland,kohima,2021,1,37488
nagaland,mon,2021,1,16154
nagaland,mokokchung,2021,1,15634
nagaland,wokha,2021,1,9531
nagaland,tuensang,2021,1,8866
nagaland,phek,2021,1,7536
nagaland,zunheboto,2021,1,6013
nagaland,peren,2021,1,4286
nagaland,kiphire,2021,1,3904
nagaland,dimapur,2021,2,101835
nagaland,kohima,2021,2,40277
nagaland,mon,2021,2,17389
nagaland,mokokchung,2021,2,16857
nagaland,wokha,2021,2,10232
nagaland,tuensang,2021,2,9565
nagaland,phek,2021,2,8134
nagaland,zunheboto,2021,2,6487
nagaland,peren,2021,2,4641
nagaland,kiphire,2021,2,4224
nagaland,dimapur,2021,3,109644
nagaland,kohima,2021,3,43467
nagaland,mon,2021,3,18911
nagaland,mokokchung,2021,3,18340
nagaland,wokha,2021,3,11126
nagaland,tuensang,2021,3,10433
nagaland,phek,2021,3,8933
nagaland,zunheboto,2021,3,7147
nagaland,peren,2021,3,5089
nagaland,kiphire,2021,3,4626
nagaland,dimapur,2021,4,117388
nagaland,kohima,2021,4,46621
nagaland,mon,2021,4,20409
nagaland,mokokchung,2021,4,19747
nagaland,wokha,2021,4,11994
nagaland,tuensang,2021,4,11300
nagaland,phek,2021,4,9753
nagaland,zunheboto,2021,4,7765
nagaland,peren,2021,4,5509
nagaland,kiphire,2021,4,5047
nagaland,dimapur,2022,1,124644
nagaland,kohima,2022,1,49523
nagaland,mon,2022,1,21773
nagaland,mokokchung,2022,1,21029
nagaland,wokha,2022,1,12743
nagaland,tuensang,2022,1,12057
nagaland,phek,2022,1,10413
nagaland,zunheboto,2022,1,8280
nagaland,peren,2022,1,5881
nagaland,kiphire,2022,1,5368
nagaland,dimapur,2022,2,131738
nagaland,kohima,2022,2,52343
nagaland,mon,2022,2,23037
nagaland,mokokchung,2022,2,22136
nagaland,wokha,2022,2,13417
nagaland,tuensang,2022,2,12747
nagaland,phek,2022,2,11005
nagaland,zunheboto,2022,2,8753
nagaland,peren,2022,2,6212
nagaland,kiphire,2022,2,5687
nagaland,dimapur,2022,3,139011
nagaland,kohima,2022,3,55046
nagaland,mon,2022,3,24237
nagaland,mokokchung,2022,3,23192
nagaland,wokha,2022,3,14092
nagaland,tuensang,2022,3,13393
nagaland,phek,2022,3,11494
nagaland,zunheboto,2022,3,9128
nagaland,peren,2022,3,6534
nagaland,kiphire,2022,3,5963
nagaland,dimapur,2022,4,145923
nagaland,kohima,2022,4,57592
nagaland,mon,2022,4,25340
nagaland,mokokchung,2022,4,24045
nagaland,wokha,2022,4,14702
nagaland,tuensang,2022,4,13900
nagaland,phek,2022,4,11847
nagaland,zunheboto,2022,4,9422
nagaland,peren,2022,4,6750
nagaland,kiphire,2022,4,6211
odisha,khordha,2018,1,308390
odisha,cuttack,2018,1,135972
odisha,ganjam,2018,1,126158
odisha,baleshwar,2018,1,100919
odisha,jajapur,2018,1,81133
odisha,sundargarh,2018,1,75201
odisha,puri,2018,1,69923
odisha,kendujhar,2018,1,58968
odisha,bhadrak,2018,1,58050
odisha,anugul,2018,1,56617
odisha,khordha,2018,2,406689
odisha,cuttack,2018,2,187723
odisha,ganjam,2018,2,169386
odisha,baleshwar,2018,2,139968
odisha,jajapur,2018,2,114580
odisha,sundargarh,2018,2,102838
odisha,puri,2018,2,97920
odisha,kendujhar,2018,2,83050
odisha,bhadrak,2018,2,81249
odisha,anugul,2018,2,76885
odisha,khordha,2018,3,499472
odisha,cuttack,2018,3,239067
odisha,ganjam,2018,3,217114
odisha,baleshwar,2018,3,180370
odisha,jajapur,2018,3,149049
odisha,sundargarh,2018,3,130288
odisha,puri,2018,3,124859
odisha,kendujhar,2018,3,108387
odisha,bhadrak,2018,3,105030
odisha,anugul,2018,3,97856
odisha,khordha,2018,4,626645
odisha,cuttack,2018,4,310337
odisha,ganjam,2018,4,279943
odisha,baleshwar,2018,4,231913
odisha,jajapur,2018,4,201210
odisha,sundargarh,2018,4,166328
odisha,puri,2018,4,163528
odisha,kendujhar,2018,4,142222
odisha,bhadrak,2018,4,141565
odisha,anugul,2018,4,124644
odisha,khordha,2019,1,745457
odisha,cuttack,2019,1,372513
odisha,ganjam,2019,1,332190
odisha,baleshwar,2019,1,271095
odisha,jajapur,2019,1,236643
odisha,sundargarh,2019,1,198716
odisha,puri,2019,1,195690
odisha,kendujhar,2019,1,167750
odisha,bhadrak,2019,1,166600
odisha,anugul,2019,1,150627
odisha,khordha,2019,2,826007
odisha,cuttack,2019,2,417809
odisha,ganjam,2019,2,373530
odisha,baleshwar,2019,2,299757
odisha,jajapur,2019,2,260311
odisha,sundargarh,2019,2,226776
odisha,puri,2019,2,217206
odisha,kendujhar,2019,2,188657
odisha,bhadrak,2019,2,187084
odisha,anugul,2019,2,169261
odisha,khordha,2019,3,916565
odisha,cuttack,2019,3,472851
odisha,ganjam,2019,3,414068
odisha,baleshwar,2019,3,329289
odisha,jajapur,2019,3,290776
odisha,sundargarh,2019,3,253356
odisha,puri,2019,3,247141
odisha,bhadrak,2019,3,208757
odisha,kendujhar,2019,3,208218
odisha,anugul,2019,3,187022
odisha,khordha,2019,4,1014134
odisha,cuttack,2019,4,534970
odisha,ganjam,2019,4,469522
odisha,baleshwar,2019,4,377976
odisha,jajapur,2019,4,332074
odisha,puri,2019,4,285955
odisha,sundargarh,2019,4,284913
odisha,bhadrak,2019,4,243586
odisha,kendujhar,2019,4,234041
odisha,anugul,2019,4,211167
odisha,khordha,2020,1,1083466
odisha,cuttack,2020,1,578471
odisha,ganjam,2020,1,512643
odisha,baleshwar,2020,1,410789
odisha,jajapur,2020,1,359087
odisha,sundargarh,2020,1,313040
odisha,puri,2020,1,311477
odisha,bhadrak,2020,1,265259
odisha,kendujhar,2020,1,253988
odisha,anugul,2020,1,228339
odisha,khordha,2020,2,1152010
odisha,cuttack,2020,2,624922
odisha,ganjam,2020,2,560047
odisha,baleshwar,2020,2,445299
odisha,jajapur,2020,2,387797
odisha,sundargarh,2020,2,346937
odisha,puri,2020,2,338770
odisha,bhadrak,2020,2,289015
odisha,kendujhar,2020,2,277734
odisha,anugul,2020,2,248700
odisha,khordha,2020,3,1232760
odisha,cuttack,2020,3,676102
odisha,ganjam,2020,3,611699
odisha,baleshwar,2020,3,481741
odisha,jajapur,2020,3,417525
odisha,sundargarh,2020,3,381666
odisha,puri,2020,3,369877
odisha,bhadrak,2020,3,314312
odisha,kendujhar,2020,3,302384
odisha,mayurbhanj,2020,3,270844
odisha,khordha,2020,4,1323794
odisha,cuttack,2020,4,732786
odisha,ganjam,2020,4,669973
odisha,baleshwar,2020,4,520429
odisha,jajapur,2020,4,451339
odisha,sundargarh,2020,4,418311
odisha,puri,2020,4,402457
odisha,bhadrak,2020,4,342034
odisha,kendujhar,2020,4,328498
odisha,mayurbhanj,2020,4,295929
odisha,khordha,2021,1,1415897
odisha,cuttack,2021,1,784846
odisha,ganjam,2021,1,721311
odisha,baleshwar,2021,1,557273
odisha,jajapur,2021,1,484003
odisha,sundargarh,2021,1,450776
odisha,puri,2021,1,431553
odisha,bhadrak,2021,1,366825
odisha,kendujhar,2021,1,352967
odisha,mayurbhanj,2021,1,318465
odisha,khordha,2021,2,1511068
odisha,cuttack,2021,2,838924
odisha,ganjam,2021,2,772409
odisha,baleshwar,2021,2,596366
odisha,jajapur,2021,2,518570
odisha,sundargarh,2021,2,482937
odisha,puri,2021,2,462146
odisha,bhadrak,2021,2,392928
odisha,kendujhar,2021,2,379263
odisha,mayurbhanj,2021,2,342898
odisha,khordha,2021,3,1618171
odisha,cuttack,2021,3,900706
odisha,ganjam,2021,3,831869
odisha,baleshwar,2021,3,641826
odisha,jajapur,2021,3,558822
odisha,sundargarh,2021,3,520155
odisha,puri,2021,3,497069
odisha,bhadrak,2021,3,423068
odisha,kendujhar,2021,3,410049
odisha,mayurbhanj,2021,3,371425
odisha,khordha,2021,4,1725313
odisha,cuttack,2021,4,962341
odisha,ganjam,2021,4,889686
odisha,baleshwar,2021,4,685881
odisha,jajapur,2021,4,598043
odisha,sundargarh,2021,4,556973
odisha,puri,2021,4,531127
odisha,bhadrak,2021,4,452384
odisha,kendujhar,2021,4,440078
odisha,mayurbhanj,2021,4,399076
odisha,khordha,2022,1,1827307
odisha,cuttack,2022,1,1021526
odisha,ganjam,2022,1,946066
odisha,baleshwar,2022,1,728990
odisha,jajapur,2022,1,636291
odisha,sundargarh,2022,1,592346
odisha,puri,2022,1,564442
odisha,bhadrak,2022,1,481063
odisha,kendujhar,2022,1,469295
odisha,mayurbhanj,2022,1,426398
odisha,khordha,2022,2,1924289
odisha,cuttack,2022,2,1077286
odisha,ganjam,2022,2,999398
odisha,baleshwar,2022,2,769737
odisha,jajapur,2022,2,672209
odisha,sundargarh,2022,2,625606
odisha,puri,2022,2,595694
odisha,bhadrak,2022,2,507695
odisha,kendujhar,2022,2,496154
odisha,mayurbhanj,2022,2,451049
odisha,khordha,2022,3,2025108
odisha,cuttack,2022,3,1135881
odisha,ganjam,2022,3,1054407
odisha,baleshwar,2022,3,812109
odisha,jajapur,2022,3,709685
odisha,sundargarh,2022,3,658859
odisha,puri,2022,3,627710
odisha,bhadrak,2022,3,535581
odisha,kendujhar,2022,3,523219
odisha,mayurbhanj,2022,3,475312
odisha,khordha,2022,4,2124474
odisha,cuttack,2022,4,1190925
odisha,ganjam,2022,4,1105095
odisha,baleshwar,2022,4,850800
odisha,jajapur,2022,4,743948
odisha,sundargarh,2022,4,689753
odisha,puri,2022,4,657668
odisha,bhadrak,2022,4,560896
odisha,kendujhar,2022,4,547019
odisha,mayurbhanj,2022,4,495920
puducherry,puducherry,2018,1,42117
puducherry,karaikal,2018,1,3628
puducherry,yanam,2018,1,2500
puducherry,mahe,2018,1,1073
puducherry,puducherry,2018,2,55513
puducherry,karaikal,2018,2,5393
puducherry,yanam,2018,2,3232
puducherry,mahe,2018,2,1442
puducherry,puducherry,2018,3,68634
puducherry,karaikal,2018,3,7174
puducherry,yanam,2018,3,3926
puducherry,mahe,2018,3,1812
puducherry,puducherry,2018,4,92629
puducherry,karaikal,2018,4,9578
puducherry,yanam,2018,4,4901
puducherry,mahe,2018,4,2386
puducherry,puducherry,2019,1,112798
puducherry,karaikal,2019,1,11549
puducherry,yanam,2019,1,5814
puducherry,mahe,2019,1,2898
puducherry,puducherry,2019,2,132703
puducherry,karaikal,2019,2,13827
puducherry,yanam,2019,2,6485
puducherry,mahe,2019,2,3443
puducherry,puducherry,2019,3,150642
puducherry,karaikal,2019,3,15875
puducherry,yanam,2019,3,7342
puducherry,mahe,2019,3,4009
puducherry,puducherry,2019,4,173175
puducherry,karaikal,2019,4,18134
puducherry,yanam,2019,4,8287
puducherry,mahe,2019,4,4696
puducherry,puducherry,2020,1,195398
puducherry,karaikal,2020,1,20775
puducherry,yanam,2020,1,9266
puducherry,mahe,2020,1,5469
puducherry,puducherry,2020,2,215429
puducherry,karaikal,2020,2,23612
puducherry,yanam,2020,2,10164
puducherry,mahe,2020,2,6395
puducherry,puducherry,2020,3,239707
puducherry,karaikal,2020,3,26910
puducherry,yanam,2020,3,11054
puducherry,mahe,2020,3,7502
puducherry,puducherry,2020,4,267946
puducherry,karaikal,2020,4,30982
puducherry,yanam,2020,4,12131
puducherry,mahe,2020,4,8567
puducherry,puducherry,2021,1,290107
puducherry,karaikal,2021,1,33876
puducherry,yanam,2021,1,13005
puducherry,mahe,2021,1,9291
puducherry,puducherry,2021,2,309892
puducherry,karaikal,2021,2,36328
puducherry,yanam,2021,2,13854
puducherry,mahe,2021,2,9887
puducherry,puducherry,2021,3,332193
puducherry,karaikal,2021,3,39011
puducherry,yanam,2021,3,14823
puducherry,mahe,2021,3,10582
puducherry,puducherry,2021,4,354425
puducherry,karaikal,2021,4,41695
puducherry,yanam,2021,4,15809
puducherry,mahe,2021,4,11238
puducherry,puducherry,2022,1,375238
puducherry,karaikal,2022,1,44201
puducherry,yanam,2022,1,16747
puducherry,mahe,2022,1,11865
puducherry,puducherry,2022,2,394977
puducherry,karaikal,2022,2,46573
puducherry,yanam,2022,2,17644
puducherry,mahe,2022,2,12469
puducherry,puducherry,2022,3,415847
puducherry,karaikal,2022,3,49034
puducherry,yanam,2022,3,18606
puducherry,mahe,2022,3,13083
puducherry,puducherry,2022,4,436067
puducherry,karaikal,2022,4,51364
puducherry,yanam,2022,4,19579
puducherry,mahe,2022,4,13639
punjab,ludhiana,2018,1,168625
punjab,sas nagar,2018,1,121113
punjab,patiala,2018,1,66507
punjab,amritsar,2018,1,59685
punjab,jalandhar,2018,1,57808
punjab,bathinda,2018,1,52466
punjab,fazilka,2018,1,44823
punjab,sangrur,2018,1,37485
punjab,hoshiarpur,2018,1,25348
punjab,gurdaspur,2018,1,21372
punjab,ludhiana,2018,2,230404
punjab,sas nagar,2018,2,161605
punjab,patiala,2018,2,90123
punjab,amritsar,2018,2,82735
punjab,jalandhar,2018,2,79991
punjab,bathinda,2018,2,70948
punjab,fazilka,2018,2,60134
punjab,sangrur,2018,2,50749
punjab,hoshiarpur,2018,2,34576
punjab,gurdaspur,2018,2,29910
punjab,ludhiana,2018,3,296414
punjab,sas nagar,2018,3,201458
punjab,patiala,2018,3,113902
punjab,amritsar,2018,3,108935
punjab,jalandhar,2018,3,104824
punjab,bathinda,2018,3,88508
punjab,fazilka,2018,3,73785
punjab,sangrur,2018,3,64978
punjab,hoshiarpur,2018,3,45862
punjab,gurdaspur,2018,3,39920
punjab,ludhiana,2018,4,378237
punjab,sas nagar,2018,4,250733
punjab,patiala,2018,4,142989
punjab,amritsar,2018,4,141933
punjab,jalandhar,2018,4,135966
punjab,bathinda,2018,4,109505
punjab,fazilka,2018,4,89590
punjab,sangrur,2018,4,82334
punjab,hoshiarpur,2018,4,59684
punjab,gurdaspur,2018,4,51644
punjab,ludhiana,2019,1,454370
punjab,sas nagar,2019,1,298288
punjab,amritsar,2019,1,171264
punjab,patiala,2019,1,169872
punjab,jalandhar,2019,1,164130
punjab,bathinda,2019,1,128070
punjab,fazilka,2019,1,104942
punjab,sangrur,2019,1,97326
punjab,hoshiarpur,2019,1,72128
punjab,gurdaspur,2019,1,62502
punjab,ludhiana,2019,2,528745
punjab,sas nagar,2019,2,343153
punjab,amritsar,2019,2,206517
punjab,patiala,2019,2,199960
punjab,jalandhar,2019,2,195283
punjab,bathinda,2019,2,145282
punjab,fazilka,2019,2,118707
punjab,sangrur,2019,2,111996
punjab,hoshiarpur,2019,2,86022
punjab,gurdaspur,2019,2,75170
punjab,ludhiana,2019,3,601479
punjab,sas nagar,2019,3,385263
punjab,amritsar,2019,3,238628
punjab,patiala,2019,3,229488
punjab,jalandhar,2019,3,225027
punjab,bathinda,2019,3,162800
punjab,fazilka,2019,3,132573
punjab,sangrur,2019,3,127329
